MLS Number,Property Type,Status,Street Number,Street Name,Unit Number,City/Location,Zip Code,County,List Price,Close Price,Close Date,Area,Subdivision,Master Planned Community,Market Area,School District,School Elementary,School Middle,School High,Sq Ft Total,Price Sq Ft List,Price Sq Ft Sold,Lot Size,Acres,Price Acre List,Price Acre Sales,Year Built,Bedrooms,Baths Full,Baths Half,Baths Total,Room Count,Fireplaces Number,Stories,New Construction,New Construction Desc,Pool Private,No Of Garage Cap,Style,DOM,CDOM,List Office MLSID,List Office Name,List Agent MLSID,List Agent Full Name,Selling Office MLSID,Selling Office Name,Selling Agent MLSID,Selling Agent Full Name,Realist Owner Name,Last Change Timestamp,List Date ,Cap_Rate
73076753,Single-Family,Pending,4402A,Dickson Street,,Houston,77007,Harris,$524900.00,,,16,Lifetime Villas at Snover,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2444,$214.77,,2370,0.0544,$9648897.00,,2015,3,3,0,3,12,,3,FALSE,,FALSE,2,Mediterranean,34,194,MIPO01,"Midpoint Realty, Inc",HaDagha,Hassan Dagha,KWHM01,Keller Williams Realty,tanyahelwig,Tatiana Helwig,,09/15/2019 12:16:22 AM,07/25/2019 12:00:00 AM,3.578919049
68888479,Single-Family,Pending,5331,Larkin,,Houston,77007,Harris,$539900.00,,,9,COTTAGE GROVE,,Cottage Grove,27 - Houston,LOVE ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2517,$214.50,,,,,,2019,3,2,1,2.1,7,0,2,TRUE,Never Lived In,FALSE,2,"Contemporary/Modern, Traditional",35,35,MYCR01,My Castle Realty,gbisha,Gary Bisha,TAYS01,"Taylor Real Estate Group, Inc.",jfkoch,Jessica Frith-Koch,,09/04/2019 12:15:48 AM,07/17/2019 12:00:00 AM,3.620339354
44881280,Single-Family,Pending,4013,Barnes,,Houston,77007,Harris,$549990.00,,,16,Rice Military,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2256,$243.79,,1647,,,,2019,3,3,1,3.1,11,0,4,TRUE,Never Lived In,FALSE,2,Mediterranean,22,150,URBN01,Urban Living,PROFIT,Vinod Ramani,URBN01,Urban Living,tedknup,Ted Knup,,09/07/2019 2:04:46 PM,08/16/2019 12:00:00 AM,-0.345623359
92908179,Single-Family,Pending,2719,Maxroy,,Houston,77007,Harris,$550000.00,,,9,Cottage Grove Lake,,Cottage Grove,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2589,$212.44,,,,,,2020,4,4,1,4.1,15,,4,TRUE,To Be Built/Under Construction,FALSE,2,"Other Style, Traditional",1,1,INTW01,Intown Homes,emwang,Emily Wang,CBAR02,"CB & A, Realtors",KRISTINK,Kristin Kny Atkins,,08/27/2019 10:36:16 AM,08/26/2019 12:00:00 AM,3.941098498
2577685,Single-Family,Pending,814,Alexander,,Houston,77007,Harris,$579000.00,,,9,Houston Heights,,Heights/Greater Heights,27 - Houston,LOVE ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2426,$238.66,,2750,0.0631,$9175911.00,,2015,3,2,1,2.1,8,1,2,FALSE,,FALSE,2,"Traditional, Victorian",15,15,RMXM01,RE/MAX Metro                  ,TSANAIS,Margaret Tsanais,KWPT01,Keller Williams Realty,cmaglo,Callee Maglothin,,08/22/2019 12:15:58 AM,07/26/2019 12:00:00 AM,0.278145528
17514533,Single-Family,Pending,5324,Rose,,Houston,77007,Harris,$599900.00,,,16,Detering Park,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2302,$260.60,,1696,,,,2019,3,3,0,3,11,,3,TRUE,To Be Built/Under Construction,FALSE,2,"Contemporary/Modern, Other Style, Traditional",5,5,CMTX01,"Compass RE Texas, LLC",pribble,Stephanie Pribble,nonmls,Non-MLS                       ,NONMLS, Non-MLS Agent,,09/14/2019 8:42:57 AM,09/05/2019 12:00:00 AM,-2.219172181
8081972,Single-Family,Pending,6007,HAMMAN,B,Houston,77007,Harris,$634900.00,,,16,Hamman Skyline,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2931,$216.62,,2500,,,,2018,3,3,1,3.1,12,0,3,TRUE,Never Lived In,FALSE,2,"Contemporary/Modern, Traditional",0,0,MWPP01,Michael William Properties,katymh,Katy Hall Wyly,KWPT01,Keller Williams Realty,laurabaz,Laura Bazbaz,,09/05/2019 12:15:45 AM,08/26/2019 12:00:00 AM,3.298156094
56629466,Single-Family,Pending,6508,Haskell,,Houston,77007,Harris,$1350000.00,,,16,Camp Logan,,Memorial Park,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),3754,$359.62,,2625,0.0603,$22388060.00,,2019,4,3,1,3.1,10,1,3,TRUE,To Be Built/Under Construction,FALSE,2,Contemporary/Modern,0,0,JLJL01,Leggett Properties,LEGGETTL,Leah Leggett,nonmls,Non-MLS                       ,nonmls, Non-MLS Agent,,07/09/2019 2:39:53 PM,07/09/2019 12:00:00 AM,-9.700758261
83741479,Single-Family,Pending,6311,Rodrigo,,Houston,77007,Harris,$1375000.00,,,16,Camp Logan,,Memorial Park,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),3899,$352.65,,3938,0.0904,$15210177.00,,2011,4,3,1,3.1,12,1,3,FALSE,,TRUE,2,Contemporary/Modern,11,11,TRNR01,Martha Turner Sotheby's,vevans,Vikki Evans,GGPR29,BHGRE Gary Greene,lwells,Lynn Wells,,09/06/2019 6:00:31 PM,08/16/2019 12:00:00 AM,-9.312039968
45947542,Rental,Sold,601,E 7th,5,Houston,77007,Harris,$850.00,$850.00,08/28/2019 12:00:00 AM,9,TEN TWELVE HEIGHTS BLVD PATI,,Heights/Greater Heights,27 - Houston,HARVARD ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,18036,$0.05,$0.05,12500,,,,1960,1,1,0,1,1,,,FALSE,,FALSE,0,,4,4,CPMI01,"CPM Intl., LLC",PRECELLA,Cheryl Ward,DDRE01,Divine Dreams Real Estate,emilym,Emily Mattox,,08/28/2019 12:27:33 PM,08/23/2019 12:00:00 AM,#N/A
24443471,Rental,Sold,5017,Augusta,4,Houston,77007,Harris,$950.00,$950.00,09/01/2019 12:00:00 AM,16,Brunner,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),650,$1.46,$1.46,5000,,,,1960,1,1,0,1,6,,1,FALSE,,FALSE,0,Traditional,7,7,JHPI01,"Joan House Properties, Inc.",HOUSEJ,Joan House,JHPI01,"Joan House Properties, Inc.",housej,Joan House,,09/03/2019 12:36:35 PM,07/19/2019 12:00:00 AM,#N/A
40091036,Rental,Sold,743 1/2,Arlington,,Houston,77007,Harris,$1200.00,$1200.00,08/01/2019 12:00:00 AM,9,Houston Heights,,Heights/Greater Heights,27 - Houston,HARVARD ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1100,$1.09,$1.09,6600,0.1515,$7921.00,$7921.00,2000,2,1,0,1,2,,1,FALSE,,FALSE,0,Traditional,19,19,ILEY01,Mission Real Estate Group,jiley,Joe Iley,nonmls,Non-MLS                       ,nonmls, Non-MLS Agent,,08/01/2019 11:17:20 PM,07/10/2019 12:00:00 AM,#N/A
30455990,Rental,Sold,633,Harvard St,3,Houston,77007,Harris,$1300.00,$1300.00,07/31/2019 12:00:00 AM,9,Houston Heights,,Heights/Greater Heights,27 - Houston,HARVARD ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,750,$1.73,$1.73,6600,0.1515,$8581.00,$8581.00,2007,1,1,0,1,3,0,2,FALSE,,FALSE,1,Traditional,9,9,RELM05,REALM Real Estate Professional,DIANNAB,Dianna Bernsen,KWHM01,Keller Williams Realty,atcharac,Bow Chan,,07/31/2019 12:16:31 PM,07/01/2019 12:00:00 AM,#N/A
74624634,Rental,Sold,1441,East,201,Houston,77007,Harris,$1350.00,$1350.00,08/29/2019 12:00:00 AM,16,The Heights at Madison Park,,Rice Military/Washington Corridor,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,752,$1.80,$1.80,,,,,2003,1,1,0,1,2,0,1,FALSE,,FALSE,0,Contemporary/Modern,54,54,HTEX01,Heritage Texas Properties,KIMKRESS,Kim Kressenberg,HTEX01,Heritage Texas Properties,KIMKRESS,Kim Kressenberg,,08/29/2019 6:50:32 PM,07/06/2019 12:00:00 AM,#N/A
83358636,Rental,Sold,6002,Center,,Houston,77007,Harris,$1400.00,$1400.00,08/26/2019 12:00:00 AM,16,Woodcrest Anx,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),994,$1.41,$1.41,5000,0.1148,$12195.00,$12195.00,1920,2,1,0,1,3,,1,FALSE,,FALSE,0,,13,13,RHEC01,"UMG Realty, Inc.",fhgonzal,Flor Gonzales,KWHM01,Keller Williams Realty,melchor,Melchor Garcia,,08/26/2019 10:58:23 AM,08/13/2019 12:00:00 AM,#N/A
10377563,Rental,Sold,1111,Summer,,Houston,77007,Harris,$1595.00,$1500.00,09/07/2019 12:00:00 AM,9,Baker Nsbb,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,800,$1.99,$1.88,5000,0.1148,$13894.00,$13066.00,1932,2,1,1,1.1,2,,1,FALSE,,FALSE,0,,17,17,TAEG01,"Texas Ally Real Estate Group,",gteam,Gabriel Torre,nonmls,Non-MLS                       ,Nonmls, Non-MLS Agent,,09/07/2019 11:40:20 AM,08/15/2019 12:00:00 AM,#N/A
92246799,Rental,Sold,4900,Floyd,11,Houston,77007,Harris,$1650.00,$1650.00,09/11/2019 12:00:00 AM,16,Sandman Courts Condo,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),1042,$1.58,$1.58,18862,,,,1985,2,2,0,2,6,1,1,FALSE,,FALSE,1,Split Level,28,28,DISA01,City Group,jalex,Alexander Hanmer,DISA01,City Group,jalex,Alexander Hanmer,,09/11/2019 7:37:08 AM,08/14/2019 12:00:00 AM,#N/A
27849889,Rental,Sold,1719,Summer,A,Houston,77007,Harris,$1550.00,$1650.00,07/24/2019 12:00:00 AM,9,Wr Baker Add,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,900,$1.72,$1.83,2000,0.1148,$13502.00,$14373.00,2019,1,1,0,1,1,,2,TRUE,Never Lived In,FALSE,0,Contemporary/Modern,7,7,CHRM01,Modern Charm Realty,mandym,Amanda McGowen,CHRM01,Modern Charm Realty,mandym,Amanda McGowen,,07/24/2019 7:43:47 PM,07/16/2019 12:00:00 AM,#N/A
90189566,Rental,Sold,2206,Reinerman,,Houston,77007,Harris,$1650.00,$1650.00,08/01/2019 12:00:00 AM,9,Cottage Grove / Cottage Oaks,,Cottage Grove,27 - Houston,LOVE ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,,,,,,,,1930,2,1,0,1,4,,1,FALSE,,FALSE,0,Traditional,7,7,COLD11,"Coldwell Banker United,",RLWHITE,Rae Lynn White,COLD11,"Coldwell Banker United,",rlwhite,Rae Lynn White,,08/01/2019 12:01:38 PM,07/16/2019 12:00:00 AM,#N/A
38489708,Rental,Sold,5122,Larkin,,Houston,77007,Harris,$1700.00,$1700.00,08/22/2019 12:00:00 AM,9,Cottage Grove,,Cottage Grove,27 - Houston,LOVE ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,950,$1.79,$1.79,5000,,,,1968,2,1,0,1,3,,1,FALSE,,FALSE,0,Traditional,6,6,COLD11,"Coldwell Banker United,",RLWHITE,Rae Lynn White,COLD11,"Coldwell Banker United,",rlwhite,Rae Lynn White,,08/27/2019 2:00:22 PM,07/16/2019 12:00:00 AM,#N/A
19653577,Rental,Sold,829,Tulane,,Houston,77007,Harris,$1725.00,$1725.00,08/12/2019 12:00:00 AM,9,Houston Heights,,Heights/Greater Heights,27 - Houston,LOVE ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1150,$1.50,$1.50,6810,0.1563,$11036.00,$11036.00,2004,2,2,0,2,4,,1,FALSE,,FALSE,0,Traditional,8,8,COLD11,"Coldwell Banker United,",LHULSEY,Linda Hulsey,BERN01,"Bernstein Realty, Inc.        ",acruser,Amanda Cruser,,08/13/2019 9:17:36 AM,07/31/2019 12:00:00 AM,#N/A
61451900,Rental,Sold,1717,Thompson,A,Houston,77007,Harris,$1725.00,$1725.00,07/27/2019 12:00:00 AM,16,Spencer,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1250,$1.38,$1.38,3000,0.0689,$25036.00,$25036.00,2007,2,2,1,2.1,5,,2,FALSE,,FALSE,1,Contemporary/Modern,10,13,FRIS01,ULR Properties,GIROUXLY,Lynn Giroux,FRIS01,ULR Properties,GIROUXLY,Lynn Giroux,,07/27/2019 11:37:17 AM,07/17/2019 12:00:00 AM,#N/A
82809161,Rental,Sold,2410,Roy,,Houston,77007,Harris,$1800.00,$1750.00,08/15/2019 12:00:00 AM,9,Cottage Oaks,,Cottage Grove,27 - Houston,LOVE ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,1237,$1.46,$1.41,7060,0.1621,$11104.00,$10796.00,1952,3,1,0,1,5,0,1,FALSE,,FALSE,1,Ranch,28,28,KWPT01,Keller Williams Realty,dandee,Daniela Antelo,KWPT01,Keller Williams Realty,PURUX,Montse Foster,,08/15/2019 9:36:50 AM,07/04/2019 12:00:00 AM,#N/A
34114969,Rental,Sold,5814,Darling,,Houston,77007,Harris,$1795.00,$1795.00,08/23/2019 12:00:00 AM,9,Cottage Grove,,Cottage Grove,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,1047,$1.71,$1.71,5000,,,,1950,2,1,0,1,4,0,1,FALSE,,FALSE,0,Traditional,14,14,HREG01,Hunter Real Estate Group      ,HOOPS,Terri Turner-Swete,TANK01,"Clear Brook, REALTORS         ",sjesser,Susan Jesser,,09/03/2019 8:04:58 AM,07/02/2019 12:00:00 AM,#N/A
73866532,Rental,Sold,405,9th,,Houston,77007,Harris,$1800.00,$1800.00,08/21/2019 12:00:00 AM,9,Houston Heights,,Heights/Greater Heights,27 - Houston,LOVE ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1296,$1.39,$1.39,2904,0.0667,$26987.00,$26987.00,1920,2,1,0,1,2,,1,FALSE,,FALSE,0,Traditional,10,10,TWNP01,The Professional Landlords,cdsmith,Cynthia Smith,KWKT01,Keller Williams Premier Realty,cholervs,Chloe Ryan,,08/23/2019 2:53:08 PM,07/19/2019 12:00:00 AM,#N/A
37041475,Rental,Sold,716,Fowler,4,Houston,77007,Harris,$1800.00,$1800.00,07/30/2019 12:00:00 AM,16,Fowler Place T/H,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1361,$1.32,$1.32,1252,0.0287,$62718.00,$62718.00,1982,2,1,1,1.1,5,1,2,FALSE,,FALSE,2,,25,25,PHPH01,Pecan House Properties,YTsai,Yichin Tsai,TTPO01,Tricia Turner Properties,AlexMetz,Alex Metzler,,07/30/2019 11:43:28 AM,06/28/2019 12:00:00 AM,#N/A
91220599,Rental,Sold,2219,Decatur,770,Houston,77007,Harris,$1850.00,$1850.00,08/05/2019 12:00:00 AM,9,Baker W R Nsbb,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1246,$1.48,$1.48,5000,0.1148,$16115.00,$16115.00,1885,2,1,0,1,2,,1,FALSE,,FALSE,2,,6,6,GGPR30,BHGRE Gary Greene,TERRAS,Terry Stanfield,GGPR30,BHGRE Gary Greene,TERRAS,Terry Stanfield,,08/05/2019 2:37:36 PM,07/25/2019 12:00:00 AM,#N/A
72435508,Rental,Sold,730,8th,,Houston,77007,Harris,$1900.00,$1900.00,09/13/2019 12:00:00 AM,9,Stude Sec 02,,Heights/Greater Heights,27 - Houston,HARVARD ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1089,$1.74,$1.74,6250,,,,1920,2,1,0,1,7,,1,FALSE,,FALSE,0,Traditional,32,32,RMXM01,RE/MAX Metro                  ,MiClark,Michael Clark,CITQ01,Citiquest Properties,eabeyer,Erica Beyer,,09/13/2019 1:09:41 PM,07/18/2019 12:00:00 AM,#N/A
13947931,Rental,Sold,4412,Koehler,A,Houston,77007,Harris,$1995.00,$1995.00,08/01/2019 12:00:00 AM,16,UPPER WEST END,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1418,$1.41,$1.41,1809,,,,2005,2,2,1,2.1,8,,2,FALSE,,FALSE,1,Contemporary/Modern,6,6,IDAP01,"Prime, REALTORS               ",SHAWI,Ida Shaw,NINO01,Nino Properties,rfrye,Rachel Frye,,08/01/2019 7:27:12 AM,07/03/2019 12:00:00 AM,#N/A
92745177,Rental,Sold,1714,Winter,,Houston,77007,Harris,$1999.00,$1999.00,08/26/2019 12:00:00 AM,9,Baker Nsbb,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1475,$1.36,$1.36,2306,0.0529,$37788.00,$37788.00,1930,3,3,0,3,9,,2,FALSE,,FALSE,0,Contemporary/Modern,29,29,TWNP01,The Professional Landlords,cdsmith,Cynthia Smith,TWNP01,The Professional Landlords,Cdsmith,Cynthia Smith,,08/30/2019 7:43:04 AM,07/10/2019 12:00:00 AM,#N/A
2843886,Rental,Sold,5324,Nett,C,Houston,77007,Harris,$2295.00,$2000.00,09/14/2019 12:00:00 AM,16,Schuler Street Sec 02 Amd,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2058,$1.12,$0.97,1700,,,,2006,3,3,1,3.1,7,,3,FALSE,,FALSE,2,,14,99,JTRN01,5th Stream Realty,chunnyz,Chune Zhang,JTRN01,5th Stream Realty,chunnyz,Chune Zhang,,09/14/2019 8:41:48 PM,08/31/2019 12:00:00 AM,#N/A
57902169,Rental,Sold,1134,Bonner,,Houston,77007,Harris,$2000.00,$2050.00,07/31/2019 12:00:00 AM,16,Rice Military West End,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1224,$1.63,$1.67,1550,,,,2005,2,2,0,2,7,,2,FALSE,,FALSE,2,"Contemporary/Modern, Traditional",19,19,RMXM01,RE/MAX Metro                  ,ajthomas,Andrea Thomas,RTOP03,RE/MAX Top Realty,CelezMH,Celez Higginbotham,,07/31/2019 11:07:13 PM,06/29/2019 12:00:00 AM,#N/A
11205670,Rental,Sold,3950,Floyd,20,Houston,77007,Harris,$2175.00,$2085.00,08/30/2019 12:00:00 AM,16,Rice Military,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1577,$1.38,$1.32,0,,,,2008,2,2,1,2.1,5,,4,FALSE,,FALSE,1,,21,114,FRIS01,ULR Properties,SMWeaver,Scott Weaver,PBME01,Realty Associates,KNIGHTDE,DeAndra Knight,,09/06/2019 8:33:42 AM,08/06/2019 12:00:00 AM,#N/A
65269124,Rental,Sold,800,Nicholson,,Houston,77007,Harris,$2090.00,$2090.00,07/22/2019 12:00:00 AM,9,West 08 Street T H,,Heights/Greater Heights,27 - Houston,LOVE ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1251,$1.67,$1.67,1445,0.0332,$62952.00,$62952.00,2003,2,2,0,2,7,,2,FALSE,,FALSE,2,Traditional,4,4,PBME01,Realty Associates             ,LISTPRO,Peggy Lui Dancer,STLD01,Steel Door Realty,btaggart,Brittany Waterman,,07/24/2019 9:29:42 AM,07/15/2019 12:00:00 AM,#N/A
60782780,Rental,Sold,926,Heights Hollow,,Houston,77007,Harris,$2150.00,$2100.00,09/06/2019 12:00:00 AM,16,Memorial Heights Sec 09 Amd,,Rice Military/Washington Corridor,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1644,$1.31,$1.28,1400,,,,2004,2,2,0,2,7,,3,FALSE,,FALSE,2,Traditional,27,27,CBLL01,CB Realty,cboyles,Christopher Boyles,RELM05,REALM Real Estate Professional,cisrael,Cheryl Israel,,09/06/2019 10:56:10 AM,07/19/2019 12:00:00 AM,#N/A
72694353,Rental,Sold,3819,Centerplaza,,Houston,77007,Harris,$2150.00,$2150.00,08/25/2019 12:00:00 AM,16,Plaza/Center Sec 01 Amd Place,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1448,$1.48,$1.48,1400,0.0321,$66978.00,$66978.00,2005,2,2,0,2,2,,2,FALSE,,FALSE,2,,12,12,ATXR01,AREA Texas Realty,KRM,Kevin Macicek,STOM01,Sara Thompson Real Estate,SDunma,Sara Thompson,,08/26/2019 9:46:26 AM,07/26/2019 12:00:00 AM,#N/A
41650001,Rental,Sold,1707,Crockett,B,Houston,77007,Harris,$2195.00,$2150.00,08/22/2019 12:00:00 AM,9,Trails on Crockett,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1464,$1.50,$1.47,1523,0.035,$62714.00,$61429.00,2014,2,2,1,2.1,7,0,2,FALSE,,FALSE,2,Traditional,29,29,GGPR04,BHGRE Gary Greene,KATHRYNA,Kathryn Anderson,nonmls,Non-MLS                       ,NONMLS, Non-MLS Agent,,08/22/2019 11:37:29 AM,07/18/2019 12:00:00 AM,#N/A
34444722,Rental,Sold,3026,Terrace Hills,,Houston,77007,Harris,$2200.00,$2200.00,08/31/2019 12:00:00 AM,16,Memorial Heights Sec 09 Amd,,Rice Military/Washington Corridor,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1755,$1.25,$1.25,2512,0.0577,$38128.00,$38128.00,2005,2,2,0,2,5,,3,FALSE,,FALSE,2,Traditional,21,21,KWHM01,Keller Williams Realty,BUCKET,Shawn Manderscheid,CWES01,CENTURY 21 Western Realty,meikaster,Mei-Ling Kaster,,09/03/2019 12:51:46 PM,07/29/2019 12:00:00 AM,#N/A
59813460,Rental,Sold,5837,Katy,,Houston,77007,Harris,$2200.00,$2200.00,08/03/2019 12:00:00 AM,9,Cottage Grove Sec 04,,Cottage Grove,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,1462,$1.50,$1.50,1722,0.0395,$55696.00,$55696.00,2004,2,2,0,2,5,1,2,FALSE,,FALSE,2,Contemporary/Modern,7,7,ELTR01,Elite Realty & Associates,CASHLOCK,Carissa Ashlock,ELTR01,Elite Realty & Associates,dayandrew,Andrew Day,,08/05/2019 10:26:59 AM,07/19/2019 12:00:00 AM,#N/A
21939382,Rental,Sold,4030,Center,,Houston,77007,Harris,$2290.00,$2200.00,08/08/2019 12:00:00 AM,16,Bonner Street Plaza,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1296,$1.77,$1.70,1409,,,,2005,2,2,0,2,3,,,FALSE,,FALSE,2,,21,21,RMFP01,RE/MAX Fine Properties,mconde,Marlem Conde,RMFP01,RE/MAX Fine Properties,mconde,Marlem Conde,,08/09/2019 4:17:44 PM,07/05/2019 12:00:00 AM,#N/A
61890439,Rental,Sold,2150,Arabelle,,Houston,77007,Harris,$2300.00,$2250.00,09/05/2019 12:00:00 AM,9,Contemporary Park,,Cottage Grove,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2116,$1.09,$1.06,1627,0.0374,$61497.00,$60160.00,2003,3,2,1,2.1,6,1,3,FALSE,,FALSE,2,Traditional,34,34,HGRN01,Green Residential,weswray,Wes Wray,HOLU01,"Holub Realty & Management, Inc",kread,Kevin Read,,09/05/2019 9:30:01 AM,08/01/2019 12:00:00 AM,#N/A
23980788,Rental,Sold,4447,Eigel,,Houston,77007,Harris,$2300.00,$2300.00,09/08/2019 12:00:00 AM,16,Upper West End Sec 13,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1418,$1.62,$1.62,1659,0.0381,$60367.00,$60367.00,2005,2,2,1,2.1,6,0,2,FALSE,,FALSE,1,Contemporary/Modern,27,124,KWHM01,Keller Williams Realty,cornhill,Lorna Ramsay,KWHM01,Keller Williams Realty,cornhill,Lorna Ramsay,,09/09/2019 7:06:47 PM,08/01/2019 12:00:00 AM,#N/A
